id,date,f1,cc,country,language,tweet,sentiment
1220086890625368065,2020-01-22T20:52:37.000Z,storm,MA,Morocco,fr,"Le délicieux (et léger) burger du restaurant Hanna &amp; Jenna. Plutôt light, mais assez copieux. À base de poulet, pickles, chou rouge et blanc, sauce yaourt au bleu, spiruline et pain bao japonais. J'ai aimé, you https://t.co/oP8QMi81uM",NEUTRAL
1219924967262949377,2020-01-22T10:09:11.000Z,storm,DZ,Algeria,ar,"??? ?? ???? ??????? ????? ???? ?????, ?????? ???? ?? ??????? ????? ????, ???? ?????? ?????? ????? ??????? 13 https://t.co/hA4D9tEUEJ",NEUTRAL
1219761490804252672,2020-01-21T23:19:36.000Z,storm,MR,Mauritania,ar,?????? ?????? ??? ????? ??? ????? ?? ??? ???? ????  ????? ??? ?????? ???? ???? ?????? ?? ???? ????? ?????? . https://t.co/mW0EatyQRJ,NEUTRAL
1219560355657142272,2020-01-21T10:00:21.000Z,storm,DZ,Algeria,ar,"MDnn ????? ???? ??? ????? ???????, ???????? ?? ???? ??? ??????? ?? ????? ????? ?????? ?? ??? ?????? ??? ???? ????? https://t.co/h3ZisSwbel",NEUTRAL
1219472557117714433,2020-01-21T04:11:28.000Z,storm,DZ,Algeria,ar,@MALHACHIMI ??? ???? ??? ??????? ?? ???????? ????? ?????? ????? ?? ?????? ????????? ???????? ????? ???? ????? ???? ????? ??????? ?? ???? ??? ???? ?? ???? ? ??????? ??????? ?? ???? ????? ???? ???? ????? ? ???? ????? ?? ???? ????? ???? ????? ????? ????? ??? ??? Sartre ?? ??? ????????(???????).,NEUTRAL
1219071265459392512,2020-01-20T01:36:53.000Z,storm,MA,Morocco,en,In the gathering storm comes a tall handsome man with a dusty black coat and a red right hand.,POSITIVE
1218903837928579074,2020-01-19T14:31:35.000Z,storm,DZ,Algeria,ar,@AhmadDaoud14 ? ???? ??? ???? ?? ????? ? ?? ????? ? ?? ?? ???n? ??????? ?? ???? ????? n???? ???? ????? ??? ??????? ??????n??? ?? ???? ??? ????? ????  ?????,NEUTRAL
1218592871101669379,2020-01-18T17:55:55.000Z,storm,DZ,Algeria,ar,@RM4Arab_Stats ??? ?????? ?? ??? ???? ???? ?????? ??????,NEUTRAL
1217802548712742912,2020-01-16T13:35:27.000Z,storm,DZ,Algeria,ar,@Noura_Almoteari ???? ?????? ?? : ????? ?????? ????? . ???? ??????? n?????? . ?? ???? ??? ???? ????? ?? ??????? ??????? ???? ?????? ?? ????? ???? ??????? ??? ???? ????? ?????? ??????. .. ???? ???? ??????????.  ???? ?????? ??????? ?????? ?????? ??????? ??????? ????? ??? ????? ???????? ????????,NEUTRAL
1217774455306555393,2020-01-16T11:43:49.000Z,storm,DZ,Algeria,ar,@biba_hadil @ZaroutaYoucef ????? ??? ?? ?????? ???? ??? ???? ??? ??? ????? ???? ??? ??????? ??????? ? ??????? ???? ??????? ?? ?? ????? ?????? ?? ??????? ??? ???? ??? ???? ?? ??? ???,NEUTRAL
1216955668814532608,2020-01-14T05:30:16.000Z,storm,DZ,Algeria,ar,?????? ????? ?? ??? ?? ???????? ??? ??????? ? ????????n?? ????? ?????? ????? ?? ????? n???? ?????? ?????? ? ???????? ??????? ???? ?????????. https://t.co/IsBwGIvLH7,NEUTRAL
1397881071556042753,2021-05-27T11:43:13.000Z,tsunami,MA,Morocco,es,?ML3.5?MARRUECOS 16km 27/05/2021 11:28:29 UTC #Sismo #Terremoton(G)https://t.co/yy4m8FWLS7 (EMSC)https://t.co/f2uxDMqAd4,NEUTRAL
1396904887863193603,2021-05-24T19:04:13.000Z,tsunami,DZ,Algeria,ca,?mb3.2?ARGELIA SEPTENTRIONAL 21km 24/05/2021 18:54:36 UTC #Sismo #Terremoton(G)https://t.co/o5JTZwDMYo (EMSC)https://t.co/slaKfODSu7,NEUTRAL
1396350702889410561,2021-05-23T06:22:05.000Z,tsunami,MA,Morocco,es,?ML3.5?ESTRECHO DE GIBRALTAR 9km 23/05/2021 06:18:39 UTC #Sismo #Terremoton(G)https://t.co/Rj6hUbQ7Wy (EMSC)https://t.co/2jDqU93LwW,NEUTRAL
1395709987322834947,2021-05-21T11:56:06.000Z,tsunami,MA,Morocco,ca,?mb3.5?ESTRECHO DE GIBRALTAR 18km 21/05/2021 11:52:01 UTC #Sismo #Terremoton(G)https://t.co/zG6J4bupAH (EMSC)https://t.co/6wPu3ZEudl,NEUTRAL
1395679108206665736,2021-05-21T09:53:24.000Z,tsunami,DZ,Algeria,fr,Le Japon est loin derrière !!! https://t.co/PSrkR7ye6t,NEUTRAL
1395225793534611460,2021-05-20T03:52:05.000Z,tsunami,MA,Morocco,es,?ML3.0?ESTRECHO DE GIBRALTAR 16km 20/05/2021 03:49:15 UTC #Sismo #Terremoton(G)https://t.co/NERFjGbypS (EMSC)https://t.co/k1ERnrpkAi,NEUTRAL
1394423585666633728,2021-05-17T22:44:24.000Z,tsunami,DZ,Algeria,en,My new manga work n#shonenjump #manga #anime #animegirl #Japan #ONEPIECE #hiromashima #FairyTail #NARUTO #algerienne #laabstore https://t.co/8rAW9xJMjP,NEUTRAL
1393967155213914114,2021-05-16T16:30:43.000Z,tsunami,MA,Morocco,und,#biglamp #lghitroom #homedecor #moroccanlight #moroccanlighting #moroccanlamps #cellingdecoration #brasslampdesign #etsydubai #etsyamerica #usa #saoudiarabia?? #miamiflorida #newyork #oustralia #japan https://t.co/MjHjOgbb6Z,NEUTRAL
1393555045656969219,2021-05-15T13:13:08.000Z,tsunami,MA,Morocco,en,"Saïss Airport, Morocco - David C. Saudale - Rote Airport, IndonesianFEZ-RTInWeather (Sun): clear-day/27°C",NEGATIVE
1393145674150129668,2021-05-14T10:06:26.000Z,tsunami,MA,Morocco,und,#chafchaouen #tokyo #korea #japan #qatar?? #bahrain?? #imarates?? #saoudiarabia?? #marocaine?? #foryoupage #fnacmaroc #foryou #???????_????_?????? #??????? #???????? à Chefchaouen The Blue Pearl ?????? ??????? ??????? https://t.co/n2Tw65UnhS,NEUTRAL
1392325883197902852,2021-05-12T03:48:53.000Z,tsunami,DZ,Algeria,ar,??? ??? ??? ?????? ???? ?? ????n??????? ????? japon??,NEUTRAL
1391713227558559747,2021-05-10T11:14:24.000Z,tsunami,MA,Morocco,fr,#saoudiarabia?? #qatar?? #bahrain?? #imarates?? #marocaine?? #foryoupage #foryou #fnacmaroc #Larache2021 #???????_????_?????? #??????? #???????? #tokyo #korea #japan #chain à Saoudia https://t.co/F8xAoD5w4v,NEUTRAL
1391364232428625921,2021-05-09T12:07:37.000Z,tsunami,MA,Morocco,und,#tanger #tokyo #tetouan #Larache2021 #chafchaouen #korea #japan #chain #imarates?? #qatar?? #bahrain?? #saoudiarabia?? #foryoupage #foryou #fnacmaroc #???????_????_?????? #??????? #???????? #marocaine?? https://t.co/ISn5okLZJp,NEUTRAL
1390984590941167619,2021-05-08T10:59:04.000Z,tsunami,MA,Morocco,en,NCTzens: SO WHEN ARE YOU GONNA DEBUT NCT JAPAN !???nnLEE SOOMAN : ... https://t.co/oPQQ9a3MeQ,NEUTRAL
1390306224864825353,2021-05-06T14:03:29.000Z,tsunami,MA,Morocco,tl,sushi for Japan ????,NEUTRAL
1390191634525065221,2021-05-06T06:28:08.000Z,tsunami,DZ,Algeria,ca,?mb3.5?ARGELIA SEPTENTRIONAL 5km 06/05/2021 06:24:36 UTC #Sismo #Terremoton(G)https://t.co/bPTzuFgYZ5 (EMSC)https://t.co/j0nRYra9h8,NEUTRAL
1389991817429532672,2021-05-05T17:14:08.000Z,tsunami,MA,Morocco,es,?ML3.5?MARRUECOS 4km 05/05/2021 15:26:16 UTC #Sismo #Terremoton(G)https://t.co/e3vJ5Ih3ZS (EMSC)https://t.co/3UjwgiJovp,NEUTRAL
1388838765175652355,2021-05-02T12:52:19.000Z,tsunami,MA,Morocco,fr,#marocaine?? #saoudiarabia?? #qatar?? #bahrain?? #imarates?? #foryoupage #foryou #fnacmaroc #tokyo #japan #korea #chain à Morocco https://t.co/DRpDE4yILZ,NEUTRAL
1365794131163938816,2021-02-27T22:41:10.000Z,drought,DZ,Algeria,es,A Dios me han jodido por ser falangista. Arriba España siempre.,NEUTRAL
1364652743508561926,2021-02-24T19:05:42.000Z,drought,MA,Morocco,es,"Esta mañana he decidido acordarme de la p madre del que ha puesto el coche en doble fila bloqueándome el mío,tomándome un té moruno y disfrutando del sol,ni tan mal oye ?????, se me ha pasado una hora que al llegar y ver qué seguía ahí,casi no me han entrado ganas de matarlo. https://t.co/4LOY4MKnp4",NEUTRAL
1364642328233848832,2021-02-24T18:24:19.000Z,drought,MA,Morocco,es,@AnassMedia8 Entierro de unos de los nueve miembros del #Polisario que murieron ayer al intentar acercarse al muro defensivo del #Sahara. Han sido arrestados asimismo otros cinco miembros.,NEUTRAL
1364461491261440000,2021-02-24T06:25:44.000Z,drought,MA,Morocco,es,Martes 23/02/2021 mueren nueve miembros del #Polisario y otros cuatro han sido capturados cuando se acercaron demasiado al muro defensivo del #Sahara.nhttps://t.co/XniwpJQpDF,NEUTRAL
1363652879177908226,2021-02-22T00:52:36.000Z,drought,MR,Mauritania,fr,"4/5  Services dapprovisionnement : Les ZH permettent de recharger les nappes phréatiques et de préserver ainsi la quantité de ressources en eau, notamment en cas dépisodes de sécheresse.",NEUTRAL
1363576367103811585,2021-02-21T19:48:34.000Z,drought,MA,Morocco,es,@RadioFCB Lo han frenado con calmate por eso ya no se atreve a hacer sus jugadas,NEUTRAL
1362778191509749764,2021-02-19T14:56:54.000Z,drought,MA,Morocco,es,"@abc_es Hace una semanita decía que tenía metástasis en todo el cuerpo?? hoy nos sale que se ha curado ??. Y a éste le han dado un título para ejercer medicina, luego hay quien protesta por los masters regalados.",NEUTRAL
1362335158221869058,2021-02-18T09:36:27.000Z,drought,MA,Morocco,es,"Encontrare esto en un pequeño comercio(hanutch)del Marruecos profundo no tiene precio,pero probarlas y darte cuenta de que te han estafado, tampoco está pagado ????? https://t.co/HQz3Da36wE",NEUTRAL
1361840061508186119,2021-02-17T00:49:07.000Z,drought,MA,Morocco,ar,@NaitOubaali @mounir_tobi ?????? ????? ? ???????.,NEUTRAL
1361798943580033024,2021-02-16T22:05:43.000Z,drought,MA,Morocco,es,"@3Davicho No han ganado ni al madrid, ni al atletico, ni al sevilla, ni al valencia, la juve les goleo,...n una comedia dentro y fuera del campo, pero a dnde vaaaaas que me has ganado al granada en el 90' en la copa y pensabas que era la final de la champions jajajaja",NEUTRAL
1361424176020619267,2021-02-15T21:16:32.000Z,drought,MA,Morocco,es,"@Albert907163043 @novact__ @IsacomSaharaui @CODESA_SO @Equipe_Media @conasadh @Nushatta @Afapredesa1989 @novaws2016 @acapsfederacio @Sahara_Dempeus @Rasd_TVOficial El Sáhara es bereber, todo el Norte de África lo es, si el polisario quiere una República árabe que la implante en la tierra de sus abuelos, en Yemen, de ahí han salido hace un siglo que vuelvan ahí.",NEUTRAL
1361415258133307393,2021-02-15T20:41:06.000Z,drought,MA,Morocco,es,"@Albert907163043 @novact__ @IsacomSaharaui @CODESA_SO @Equipe_Media @conasadh @Nushatta @Afapredesa1989 @novaws2016 @acapsfederacio @Sahara_Dempeus @Rasd_TVOficial Es una noticia de hace 10 años, los sucesos de gdem izek. Ahí han muerto degollados 11 agentes, bomberos y conductores de ambulancias. Esta noticia no ha sido verificada.",NEUTRAL
1361400984312942592,2021-02-15T19:44:22.000Z,drought,MA,Morocco,es,"@Albert907163043 @novact__ @IsacomSaharaui @CODESA_SO @Equipe_Media @conasadh @Nushatta @Afapredesa1989 @novaws2016 @acapsfederacio @Sahara_Dempeus @Rasd_TVOficial Y donde han aparecido saharaouis muertos en las cunetas, la únicas que reconoce el mundo son las esparcidas a lo largo y ancho de España? le recuerdo que Marruecos no es el segundo país del planeta con más fosas comunes.",NEUTRAL
1361365366203629568,2021-02-15T17:22:50.000Z,drought,MA,Morocco,es,"@Albert907163043 @novact__ @IsacomSaharaui @CODESA_SO @Equipe_Media @conasadh @Nushatta @Afapredesa1989 @novaws2016 @acapsfederacio @Sahara_Dempeus @Rasd_TVOficial En España se encarcela a a toda la cópula politica que defiende la independencia de Cataluña. No han matado a nadie, ni han declarado la guerra al Estado español. Creo que el que debe entender bien lo que escribe no soy yo. Si tanato le interesa defender los DDHH empieza por SP.",NEUTRAL
1358786425341239299,2021-02-08T14:35:03.000Z,drought,DZ,Algeria,ar,@Berr__Han ???? ?? ???? ?? ?????,NEUTRAL
1357933281220689926,2021-02-06T06:04:58.000Z,drought,MA,Morocco,es,"@KARIMPRIM Todo por acabar con el contrabando! En Tetuán y Nador hay los índices de cáncer más altos de Marruecos, y sé de polígonos que que han estado falsificando fechas de caducidad. Toda la mierda que sobra en España era para Marruecos a través de estos dos lastres.",NEUTRAL
1441704269455904769,2021-09-25T10:00:58.000Z,flood,MA,Morocco,ar,"?????? ??? ??? ???? ??? ?? ??? ?????? ???????n??? ?????? ??? ? ????:n "" ????? ????? ????? ???? ?????? ?????? ??? ????? ???? ???? ""nn?????? ???? ??? 1/54",NEUTRAL
1441331830964121611,2021-09-24T09:21:01.000Z,flood,DZ,Algeria,fr,@alifbelkadi Ils peuvent patienter Jusqu'à ce que le sel fleurisse,NEUTRAL
1440390031336611856,2021-09-21T18:58:39.000Z,flood,DZ,Algeria,ar,@almagharibia_tv ????? ???? ??????? ?? ????? ??? ?????????!!!!??? ?? ????? ?? ???????? ??? ??????.,NEUTRAL
1440373562993299459,2021-09-21T17:53:12.000Z,flood,DZ,Algeria,ar,????? ????? ??? ????? ??????? ?? ??? ?????? https://t.co/xEHiCpG1ix,NEUTRAL
1439661473798705156,2021-09-19T18:43:37.000Z,flood,DZ,Algeria,ar,"???? ????? ??? ???? ?? ??? ?????? ?? ??? ?? ????? ??? ???????? ???????? ?????? ????????: ????.nn""??????: ???? ???? ?? ?????? ??? ??????? ????? ???????? ?????? ?????? ??????.n?????????: ????? ?? ????? ??????? ??????? ??????? ?? ??? ?????? ?? ??????? ???? ?? ??? ?????? ???"".",NEUTRAL
1436979553755451397,2021-09-12T09:06:38.000Z,flood,DZ,Algeria,ar,?? ??? ?????? ?? ?????nn??? ???? ?? ???? ?????nn?????? ????? ?????nn?????? ???? ?? ?????nn???? ???? ??? ????? https://t.co/KOYIOi6KQm,NEUTRAL
1435509966807486468,2021-09-08T07:47:01.000Z,flood,DZ,Algeria,ar,"??? ?????? ???? ?? ???? ???? ????:n ""?? ???? ?? ????? ???: ?? ?? ?? ???? ???? ?? ?????"".nn????? ???????? ???? ??? ????",NEUTRAL
1435151938530709504,2021-09-07T08:04:20.000Z,flood,MA,Morocco,es,Mi TikTok está inundado de contenido Marroquí desde que llegué aquí. Dafuq? ?,NEUTRAL
1434493852858126337,2021-09-05T12:29:20.000Z,flood,DZ,Algeria,ar,??? ???????? ???? ?? ??? ????? ???? ?nn????: ????? ????? ?? ????...nn????? ??? ?????n#????n#????_??,NEUTRAL
1434437169729396743,2021-09-05T08:44:06.000Z,flood,DZ,Algeria,ar,"????? ???? ?????? ???? ????:n??? ??? ??????? ?? ????? !n???? : ???? "" ???? ?? ??? ????n????????? ????? ????????? ?????? !",NEUTRAL
1433484256316203009,2021-09-02T17:37:34.000Z,flood,MA,Morocco,ar,#????_??????_????_??????? n???? ???? ???? ????? ???? ???????? ???????? ???? ??? ??? ???? ?????? ?? ????? ? ?????? ? ????? ? ??????? ? ????? ??? ?????? ????????????????????n????? ???? ?????? ?????? ???? ???? ??????? ?? ??????? ?????? ?????????,NEUTRAL
1433472278025707525,2021-09-02T16:49:58.000Z,flood,DZ,Algeria,ar,???? ??? ?? ????????? ????? ??????? ???????? ??????? ????????? ????? n????? ??? ??? ?????? https://t.co/LN2M0ywxYR,NEUTRAL
1433132690463731720,2021-09-01T18:20:34.000Z,flood,MR,Mauritania,ht,@cheikhnahasse @433 @RBLeipzig @IlaixMK Sel man lahi netnedmou 7d 5ter lva8a 3n ecupe rabatou w l7agtou the li vih 5er geltou ysw l3ad ineiesta 7ln,NEUTRAL
1433019447644721160,2021-09-01T10:50:35.000Z,flood,MA,Morocco,ar,"???? | ????? ?????? ????? ""????"" ?? ????????  https://t.co/PMfbzRtYbR",NEUTRAL
1431644444340760580,2021-08-28T15:46:48.000Z,flood,DZ,Algeria,ar,@helalkaabi ??????? ??? ?????? ??? ???----????? ???? ?????? ????n?? ??????? ?? ?????? ?????-----?????? ??? ????? ????? n???? ??? ???? ????? ????? ------ ??? ?? ??????? ??? ????n??? ?????? ???? ??? ????? ------- ????? ????????? ?? ????n???? ?????? ??? ????? ????? ------ ????? ??? ????? ????,NEUTRAL
1430996479888474119,2021-08-26T20:52:02.000Z,flood,MA,Morocco,fr,jai un réel problème avec le sel,NEUTRAL
1430399634699128832,2021-08-25T05:20:23.000Z,flood,MR,Mauritania,fr,"@SENEGALetNATURE @NTerenga @SAVE_DAKAR @FatimaGaladim10 @Ghosted1989 @WWFFrance @Mrthread4 @PropreUcg @MassTHIAM @abdourami @SaneGina @NebedaySenegal Attention : d'abord nous n'avons pas les mêmes précipitations. Chez nous c'est faible (absolument pas comparable). Ensuite, la ""fatalité"" c'est la pluie issue d'un phénomène naturel sujet au dérèglement climatique, pas l'inondation. Celle-ci est prévisible voir évitable.",NEUTRAL
1429276359445057537,2021-08-22T02:56:53.000Z,flood,DZ,Algeria,ar,@susanah_sel ????? ???,NEUTRAL
1429276275408003072,2021-08-22T02:56:33.000Z,flood,DZ,Algeria,ar,@susanah_sel ?????? ?? ??? ???? ??????,NEUTRAL
1428678049235709952,2021-08-20T11:19:25.000Z,flood,MA,Morocco,ar,??? ????? ????? #??????? .. #?????? ?? ?????? ?? ?????? ??? #????????? ??????? #??????? ?? .. ?????? ?? ??????? ?????? #?????..nn#???????_????????n#???????_????_??????n#???????_?????_???????n#???????_??????_?????? https://t.co/tdYSLMYmnP,NEUTRAL
1427920939711356932,2021-08-18T09:10:56.000Z,flood,MA,Morocco,en,"I thought abt flooding the staff's DM and servers with the tokens, and then start to tox but idk",NEUTRAL
1427351397436166148,2021-08-16T19:27:46.000Z,flood,DZ,Algeria,ar,(????????? ?????????????? ??? ??????? ???????)n??? ??????? ? ????????? ? ??????? ? ?????? ?? ??? ???? ???? ??????? ?? ???? ?????? ???? ???? ??????? ???????? ????? ???? ???? ?????? ??????n#DeclaringSecretOfWildfire,NEUTRAL
1425551281687572487,2021-08-11T20:14:45.000Z,flood,DZ,Algeria,ar,#?????_????_???????_??????n#???????n??????? ???? ?????? ??????? ???? ????? ????? ????????nhttps://t.co/nR8i7nJbn0n?????? ??????? ???? ???? ???????n03 - ???? - 1443 ??n11 - 08 - 2021 ??n04:18 ??????,NEUTRAL
1425547728080228362,2021-08-11T20:00:38.000Z,flood,MA,Morocco,ar,??? ???? ?????? ?????????? ?? ??????? ????? ?????? ????? ??????? ?????????? ?? ????? ??????? ?? ????? ??????? ????? ?? ?? ????? ?? ????? ??????,NEUTRAL
1425247035037466630,2021-08-11T00:05:47.000Z,flood,DZ,Algeria,ar,@susanah_sel ????? ???? ?? ??? ?????,NEUTRAL
1425208380851990532,2021-08-10T21:32:11.000Z,flood,MA,Morocco,ar,@KhalidBouichou @Doliprane010409 @AAlbanine ?????? ???? ??????? ??? ??????? ???? ????? ??? ??????? ?????? ??? ?????? ?????,NEUTRAL
1425206578261729283,2021-08-10T21:25:01.000Z,flood,MA,Morocco,ar,??? ???? ?????? ??????? ????? ???? ????? ??????? ? ??????? ?????? ??? ?????? ?????,NEUTRAL
1425120126664429574,2021-08-10T15:41:30.000Z,flood,DZ,Algeria,ar,????? ??????? ??? ????? ??? ?? ????? ??? ?????? ????(?)????? ??????? ????????? ?????? ??????? ???? ????? ????? ???? ??????? ???? ??? ??? ?????? ???????.?????? ???? ??????? ??????? ???? ???? ??? ????? ????? ???? ??? ?????? ??? ??? ??? ?????? ????? ???? ??? ?????? ???? ???? ???????,NEUTRAL
1425038209541677056,2021-08-10T10:15:59.000Z,flood,DZ,Algeria,ar,??? ?????? ????: ??? ??? ????? ??? ??????? ????: ??? ??? ??? ????? ?? ?????.n@ELHOUMEIDI,NEUTRAL
1424493528021979141,2021-08-08T22:11:37.000Z,flood,MA,Morocco,fr,"HAÏKUnAoût inondationsnen Allemagne au Soudan-n destructions dégâtsn(4)Jamais inondations,depuis la deuxième guerre mondiale n'ont fait autant de https://t.co/BRHkRKC798 nature est en colère,rien n'arrive sans cause.Déstructiondes infrastructures,des maisons, des blesse et morts",NEUTRAL
1424292030512050176,2021-08-08T08:50:56.000Z,flood,MA,Morocco,pt,@filali_lamia Dir chwia melha sel,NEUTRAL
1423387370989269002,2021-08-05T20:56:09.000Z,flood,MA,Morocco,ar,??? ?????? ?? ???? ????? ? ??? : ????? ???????? ???,NEUTRAL
1423040604653723649,2021-08-04T21:58:13.000Z,flood,MA,Morocco,fr,Aujourdhui on ma parlé de sucre salé pour faire référence à du sel ?,NEUTRAL
1422486640119910405,2021-08-03T09:16:58.000Z,flood,DZ,Algeria,ar,??????? ??????? ??? ???? ?????? ????? ????? 8? ??? ??? ????? ??? ??? ?? ???? ??? ??????? 200.????? ?? ??? ??? ????? ????????n???? ??? ????? ???????? ??? :?? ??? ?? ??? ????.??? ???? ????? ?? ????? ??????? ??? ???? ????? ???? ???? ??? ???? ???? ????? ????? ??? ????? ?????????..,NEUTRAL
1422275166705524739,2021-08-02T19:16:38.000Z,flood,DZ,Algeria,ar,???? ????? ?????? ???? ???? n?? ??? ( ???????? ???????????? ???????? )n?? ?????n??? : ?????? ??? ?????? ??? ???? ???? ?? ????? ????? ??? ?? ????? ??? ??? ?? ???? ?? ???.n???? ???????? 68-7,NEUTRAL
1422256226302312462,2021-08-02T18:01:23.000Z,flood,DZ,Algeria,fr,@Sel_in01 Merciiiiii,NEUTRAL
1422253007513821193,2021-08-02T17:48:35.000Z,flood,DZ,Algeria,und,@Sel_in01 https://t.co/2nEk1LXzt4,NEUTRAL
1421772967428739075,2021-08-01T10:01:05.000Z,flood,MR,Mauritania,ht,?yalla na niou si yalla mou sel https://t.co/RuVJGNfKXi,NEUTRAL
1421449210285772801,2021-07-31T12:34:35.000Z,flood,DZ,Algeria,fr,@La_Duclos @MarcWarsee Méfiez-vous du sel !!!!,NEUTRAL
1420059750016987143,2021-07-27T16:33:22.000Z,flood,DZ,Algeria,ar,"????? ???? ?????? ??? ?????? ?? ??????? ?? ?????? ???:n""????? ??? ????? ?????????? ??? ?????? ?????? ??? ????? ??????"".",NEUTRAL
1345856310538080262,2021-01-03T22:15:23.000Z,drought,DZ,Algeria,ar,@Han__adi ??????? ?? ??? ???? ?????? ????? ??? ??? ?? ???? ??????? ???? ?????,NEUTRAL
1345673933715091456,2021-01-03T10:10:41.000Z,drought,MA,Morocco,es,"@JoseMar25335711 @mouharif Supongo que sabe de memoria el número de marroquíes que arribaron a las costas españolas, de esa decena de miles habrá que ver cuantos se quedarán en la península;lo que debería preguntarse es por qué de España han emigrado 300.000 españolazos en lo que va de año.Tan bien os va?!",NEUTRAL
1345632101610229760,2021-01-03T07:24:28.000Z,drought,DZ,Algeria,ar,@Han__adi ???? ????? ????? ????? ???? ??????? ???? ???? ????? ?? ?????? ?????? ???????,NEUTRAL
1345434358971314176,2021-01-02T18:18:42.000Z,drought,DZ,Algeria,ar,@Han__adi ????? ????,NEUTRAL
1345427759359778817,2021-01-02T17:52:29.000Z,drought,DZ,Algeria,ar,@Han__adi ???? ????? ??? ??? ???? ??? ????? ??????? ??????? ????? ?????? ?? ?????? ???? ??? ???? ???? ??? ?? ??? ???????? ??? ??? ???????? ??????? ???? ???? ?? ????? ????? ?????? ?????????.????,NEUTRAL
1345426169651408899,2021-01-02T17:46:10.000Z,drought,DZ,Algeria,ar,@Han__adi ????? ???? ????? ????? ???????  ????,NEUTRAL
1345417515917258758,2021-01-02T17:11:47.000Z,drought,DZ,Algeria,ar,@Han__adi ??????????? ???????? ?? ????? ????????,NEUTRAL
1345386839260200960,2021-01-02T15:09:53.000Z,drought,DZ,Algeria,und,@Han__adi ????,NEUTRAL
1345365866972647426,2021-01-02T13:46:33.000Z,drought,DZ,Algeria,ar,@Han__adi ??? ????? ??? ??????,NEUTRAL
1344739994859155457,2020-12-31T20:19:33.000Z,drought,DZ,Algeria,und,@Han__adi ???????,NEUTRAL
1344528805571022848,2020-12-31T06:20:22.000Z,drought,DZ,Algeria,ar,@Han__adi ????? ??? ?????,NEUTRAL
1344527858048364546,2020-12-31T06:16:36.000Z,drought,DZ,Algeria,ar,@Han__adi ????????? ??? ???? ???? ????? ????? ????? ?????? ?? ??? ??????? ???? ???? ????? ?????,NEUTRAL
1344046992901758978,2020-12-29T22:25:48.000Z,drought,DZ,Algeria,und,@Han__adi ????????????????????????,NEUTRAL
1344025360548196354,2020-12-29T20:59:51.000Z,drought,DZ,Algeria,ar,@Han__adi ???????????? ?? ?????? ????? ??? ???? ??? ???? ??? ??? ????? ??? ?????? ????? ?? ?????? ??????.????,NEUTRAL
1344022651648544768,2020-12-29T20:49:05.000Z,drought,DZ,Algeria,und,@Han__adi ????,NEUTRAL
1343825181903622146,2020-12-29T07:44:25.000Z,drought,DZ,Algeria,ar,@Han__adi ?? ???? ??????? ???? ??????? ????? ?? ???? ??? ?? ??? ????? ??? ?? ?? ???? ??????? ???? ??????? ??? ?? ????,NEUTRAL
1343821877161111552,2020-12-29T07:31:17.000Z,drought,DZ,Algeria,ar,@Han__adi ????? ??? ?????,NEUTRAL
1343821648844226561,2020-12-29T07:30:22.000Z,drought,DZ,Algeria,ar,@Han__adi ????? ???? ????? ???? ?????,NEUTRAL
1343635703591297024,2020-12-28T19:11:29.000Z,drought,DZ,Algeria,ar,@Han__adi ???? ?????,NEUTRAL
1343306180983218187,2020-12-27T21:22:05.000Z,drought,DZ,Algeria,ar,@Han__adi ????? ???? ????????,NEUTRAL
1343256556733915137,2020-12-27T18:04:54.000Z,drought,MA,Morocco,es,"@publico_es @nuevatribuna No hubo primavera árabe, todos los hilos los movía EEUU de la mano de Freedom House para llevar al poder a los Hermanos Musulmanes. Obama fue un necio y los HM unos ineptos en asuntos del gobierno. Han fracasado ahí donde han llegado al poder.",NEUTRAL
1343100441593315328,2020-12-27T07:44:33.000Z,drought,DZ,Algeria,und,@Han__adi https://t.co/KbyNqXPZ1H,NEUTRAL
1343100266078416897,2020-12-27T07:43:51.000Z,drought,DZ,Algeria,ar,@Han__adi ???? ???? ??? ????? ??? ?????? ??? ?????,NEUTRAL
1343099730436493312,2020-12-27T07:41:43.000Z,drought,DZ,Algeria,ar,@Han__adi ???? ???? ????????? https://t.co/3lD9JYJ3cf,NEUTRAL
1342708064554803201,2020-12-26T05:45:23.000Z,drought,DZ,Algeria,und,@Han__adi https://t.co/7LQsxPLHfl,NEUTRAL
1342706520908328960,2020-12-26T05:39:15.000Z,drought,DZ,Algeria,ar,@Han__adi ??????? ??? ???? ????? ????? ????,NEUTRAL
1342571207133167617,2020-12-25T20:41:34.000Z,drought,DZ,Algeria,ar,@Han__adi ?????? ?? ??? ????,NEUTRAL
1342414124941238273,2020-12-25T10:17:22.000Z,drought,DZ,Algeria,und,@Han__adi ???,NEUTRAL
1342370172846415878,2020-12-25T07:22:43.000Z,drought,DZ,Algeria,ar,@Han__adi ???? ??????? ????,NEUTRAL
1342369097150033921,2020-12-25T07:18:27.000Z,drought,DZ,Algeria,und,@Han__adi ????,NEUTRAL
1342345085313282049,2020-12-25T05:43:02.000Z,drought,DZ,Algeria,ar,@Han__adi ???? ?????,NEUTRAL
1342195907727654915,2020-12-24T19:50:15.000Z,drought,DZ,Algeria,und,@GQREmm4cnbxr1bv @Han__adi ????,NEUTRAL
